account_id,english_name,dealer_code,date,monthly_value
8021D,Compensation - Sales,80475,2022-09-01,14168.0
8021D,Compensation - Sales,80475,2022-10-01,15547.0
8021D,Compensation - Sales,80475,2022-11-01,13776.0
8021D,Compensation - Sales,80475,2022-12-01,20139.0
8021D,Compensation - Sales,80475,2023-01-01,18242.0
8021D,Compensation - Sales,80475,2023-02-01,13439.0
8021D,Compensation - Sales,80475,2023-03-01,23118.0
8021D,Compensation - Sales,80475,2023-04-01,22088.0
8021D,Compensation - Sales,80475,2023-05-01,37325.0
8021D,Compensation - Sales,80475,2023-06-01,20386.0
8021D,Compensation - Sales,80475,2023-07-01,40099.0
8021D,Compensation - Sales,80475,2023-08-01,31553.0
8021D,Compensation - Sales,80475,2023-09-01,31896.0
8021D,Compensation - Sales,80475,2023-10-01,18373.0
8021D,Compensation - Sales,80475,2023-11-01,18334.0
8021D,Compensation - Sales,80475,2023-12-01,24521.0
8021D,Compensation - Sales,80475,2024-01-01,17980.0
8021D,Compensation - Sales,80475,2024-02-01,26926.0
8021D,Compensation - Sales,80475,2024-03-01,21484.0
8021D,Compensation - Sales,80475,2024-04-01,19350.0
8021D,Compensation - Sales,80475,2024-05-01,23894.0
8021D,Compensation - Sales,80475,2024-06-01,18213.0
8021D,Compensation - Sales,80475,2024-07-01,31737.0
8021D,Compensation - Sales,80475,2024-08-01,26780.0
8021D,Compensation - Sales,80475,2024-09-01,32392.0
8021D,Compensation - Sales,80475,2024-10-01,33692.0
8021D,Compensation - Sales,80475,2024-11-01,48822.0
8021D,Compensation - Sales,80475,2024-12-01,32418.0
8022D,Compensation - Sales,80475,2022-01-01,2431.0
8022D,Compensation - Sales,80475,2022-02-01,675.0
8022D,Compensation - Sales,80475,2022-03-01,1568.0
8022D,Compensation - Sales,80475,2022-04-01,3927.0
8022D,Compensation - Sales,80475,2022-05-01,8526.0
8022D,Compensation - Sales,80475,2022-06-01,8926.0
8022D,Compensation - Sales,80475,2022-07-01,3331.0
8022D,Compensation - Sales,80475,2022-08-01,9893.0
8022D,Compensation - Sales,80475,2022-09-01,6490.0
8022D,Compensation - Sales,80475,2022-10-01,9831.0
8022D,Compensation - Sales,80475,2022-11-01,5435.0
8022D,Compensation - Sales,80475,2022-12-01,8344.0
8022D,Compensation - Sales,80475,2023-01-01,3758.0
8022D,Compensation - Sales,80475,2023-02-01,6825.0
8022D,Compensation - Sales,80475,2023-03-01,10771.0
8022D,Compensation - Sales,80475,2023-04-01,11971.0
8022D,Compensation - Sales,80475,2023-05-01,17526.0
8022D,Compensation - Sales,80475,2023-06-01,7313.0
8022D,Compensation - Sales,80475,2023-07-01,25559.0
8022D,Compensation - Sales,80475,2023-08-01,15702.0
8022D,Compensation - Sales,80475,2023-09-01,23897.0
8022D,Compensation - Sales,80475,2023-10-01,7222.0
8022D,Compensation - Sales,80475,2023-11-01,13695.0
8022D,Compensation - Sales,80475,2023-12-01,18221.0
8022D,Compensation - Sales,80475,2024-01-01,13380.0
8022D,Compensation - Sales,80475,2024-02-01,20450.0
8022D,Compensation - Sales,80475,2024-03-01,17911.0
8022D,Compensation - Sales,80475,2024-04-01,18097.0
8022D,Compensation - Sales,80475,2024-05-01,23282.0
8022D,Compensation - Sales,80475,2024-06-01,16224.0
8022D,Compensation - Sales,80475,2024-07-01,14739.0
8022D,Compensation - Sales,80475,2024-08-01,22257.0
8022D,Compensation - Sales,80475,2024-09-01,24220.0
8022D,Compensation - Sales,80475,2024-10-01,26906.0
8022D,Compensation - Sales,80475,2024-11-01,23254.0
8022D,Compensation - Sales,80475,2024-12-01,31175.0
8030D,Dealer Advertising Allowance,80475,2022-01-01,0.0
8030D,Dealer Advertising Allowance,80475,2022-02-01,0.0
8030D,Dealer Advertising Allowance,80475,2022-03-01,-5890.0
8030D,Dealer Advertising Allowance,80475,2022-04-01,-597.0
8030D,Dealer Advertising Allowance,80475,2022-05-01,0.0
8030D,Dealer Advertising Allowance,80475,2022-06-01,0.0
8030D,Dealer Advertising Allowance,80475,2022-07-01,-1530.0
8030D,Dealer Advertising Allowance,80475,2022-08-01,0.0
8030D,Dealer Advertising Allowance,80475,2022-09-01,0.0
8030D,Dealer Advertising Allowance,80475,2022-10-01,0.0
8030D,Dealer Advertising Allowance,80475,2022-11-01,0.0
8030D,Dealer Advertising Allowance,80475,2022-12-01,0.0
8030D,Dealer Advertising Allowance,80475,2023-01-01,0.0
8030D,Dealer Advertising Allowance,80475,2023-02-01,0.0
8030D,Dealer Advertising Allowance,80475,2023-03-01,-5037.0
8030D,Dealer Advertising Allowance,80475,2023-04-01,-3079.0
8030D,Dealer Advertising Allowance,80475,2023-05-01,-3500.0
8030D,Dealer Advertising Allowance,80475,2023-06-01,-10519.0
8030D,Dealer Advertising Allowance,80475,2023-07-01,-7843.0
8030D,Dealer Advertising Allowance,80475,2023-08-01,-4090.0
8030D,Dealer Advertising Allowance,80475,2023-09-01,-5542.0
8030D,Dealer Advertising Allowance,80475,2023-10-01,-6112.0
8030D,Dealer Advertising Allowance,80475,2023-11-01,-15569.0
8030D,Dealer Advertising Allowance,80475,2023-12-01,0.0
8030D,Dealer Advertising Allowance,80475,2024-01-01,-1750.0
8030D,Dealer Advertising Allowance,80475,2024-02-01,-10000.0
8030D,Dealer Advertising Allowance,80475,2024-03-01,-1612.0
8030D,Dealer Advertising Allowance,80475,2024-04-01,0.0
8030D,Dealer Advertising Allowance,80475,2024-05-01,-23301.0
8030D,Dealer Advertising Allowance,80475,2024-06-01,-165.0
8030D,Dealer Advertising Allowance,80475,2024-07-01,-27600.0
8030D,Dealer Advertising Allowance,80475,2024-08-01,-223.0
8030D,Dealer Advertising Allowance,80475,2024-09-01,-901.0
8030D,Dealer Advertising Allowance,80475,2024-10-01,-9082.0
8030D,Dealer Advertising Allowance,80475,2024-11-01,-8504.0
8030D,Dealer Advertising Allowance,80475,2024-12-01,-9230.0
8031D,Dealer Advertising Allowance,80475,2022-01-01,0.0
8031D,Dealer Advertising Allowance,80475,2022-02-01,0.0
8031D,Dealer Advertising Allowance,80475,2022-03-01,-5890.0
8031D,Dealer Advertising Allowance,80475,2022-04-01,-597.0
8031D,Dealer Advertising Allowance,80475,2022-05-01,0.0
8031D,Dealer Advertising Allowance,80475,2022-06-01,0.0
8031D,Dealer Advertising Allowance,80475,2022-07-01,-1530.0
8031D,Dealer Advertising Allowance,80475,2022-08-01,0.0
8031D,Dealer Advertising Allowance,80475,2022-09-01,0.0
8031D,Dealer Advertising Allowance,80475,2022-10-01,0.0
8031D,Dealer Advertising Allowance,80475,2022-11-01,0.0
8031D,Dealer Advertising Allowance,80475,2022-12-01,0.0
8031D,Dealer Advertising Allowance,80475,2023-01-01,0.0
8031D,Dealer Advertising Allowance,80475,2023-02-01,0.0
8031D,Dealer Advertising Allowance,80475,2023-03-01,-5037.0
8031D,Dealer Advertising Allowance,80475,2023-04-01,-3079.0
8031D,Dealer Advertising Allowance,80475,2023-05-01,-3500.0
8031D,Dealer Advertising Allowance,80475,2023-06-01,-10519.0
8031D,Dealer Advertising Allowance,80475,2023-07-01,-7843.0
8031D,Dealer Advertising Allowance,80475,2023-08-01,-4090.0
8031D,Dealer Advertising Allowance,80475,2023-09-01,-5542.0
8031D,Dealer Advertising Allowance,80475,2023-10-01,-6112.0
8031D,Dealer Advertising Allowance,80475,2023-11-01,-15569.0
8031D,Dealer Advertising Allowance,80475,2023-12-01,0.0
8031D,Dealer Advertising Allowance,80475,2024-01-01,-1750.0
8031D,Dealer Advertising Allowance,80475,2024-02-01,-10000.0
8031D,Dealer Advertising Allowance,80475,2024-03-01,-1612.0
8031D,Dealer Advertising Allowance,80475,2024-04-01,0.0
8031D,Dealer Advertising Allowance,80475,2024-05-01,-23301.0
8031D,Dealer Advertising Allowance,80475,2024-06-01,-165.0
8031D,Dealer Advertising Allowance,80475,2024-07-01,-27600.0
8031D,Dealer Advertising Allowance,80475,2024-08-01,-223.0
8031D,Dealer Advertising Allowance,80475,2024-09-01,-901.0
8031D,Dealer Advertising Allowance,80475,2024-10-01,-9082.0
8031D,Dealer Advertising Allowance,80475,2024-11-01,-8504.0
8031D,Dealer Advertising Allowance,80475,2024-12-01,-9230.0
8040D,Compensation - Finance,80475,2022-01-01,4077.0
8040D,Compensation - Finance,80475,2022-02-01,453.0
8040D,Compensation - Finance,80475,2022-03-01,0.0
8040D,Compensation - Finance,80475,2022-04-01,0.0
8040D,Compensation - Finance,80475,2022-05-01,0.0
8040D,Compensation - Finance,80475,2022-06-01,1154.0
8040D,Compensation - Finance,80475,2022-07-01,1154.0
8040D,Compensation - Finance,80475,2022-08-01,0.0
8040D,Compensation - Finance,80475,2022-09-01,0.0
8040D,Compensation - Finance,80475,2022-10-01,0.0
8040D,Compensation - Finance,80475,2022-11-01,0.0
8040D,Compensation - Finance,80475,2022-12-01,0.0
8040D,Compensation - Finance,80475,2023-01-01,0.0
8040D,Compensation - Finance,80475,2023-02-01,0.0
8040D,Compensation - Finance,80475,2023-03-01,0.0
8040D,Compensation - Finance,80475,2023-04-01,0.0
8040D,Compensation - Finance,80475,2023-05-01,0.0
8040D,Compensation - Finance,80475,2023-06-01,0.0
8040D,Compensation - Finance,80475,2023-07-01,0.0
8040D,Compensation - Finance,80475,2023-08-01,0.0
8040D,Compensation - Finance,80475,2023-09-01,0.0
8040D,Compensation - Finance,80475,2023-10-01,0.0
8040D,Compensation - Finance,80475,2023-11-01,0.0
8040D,Compensation - Finance,80475,2023-12-01,0.0
8040D,Compensation - Finance,80475,2024-01-01,0.0
8040D,Compensation - Finance,80475,2024-02-01,0.0
8040D,Compensation - Finance,80475,2024-03-01,0.0
8040D,Compensation - Finance,80475,2024-04-01,0.0
8040D,Compensation - Finance,80475,2024-05-01,0.0
8040D,Compensation - Finance,80475,2024-06-01,0.0
8040D,Compensation - Finance,80475,2024-07-01,0.0
8040D,Compensation - Finance,80475,2024-08-01,0.0
8040D,Compensation - Finance,80475,2024-09-01,0.0
8040D,Compensation - Finance,80475,2024-10-01,0.0
8040D,Compensation - Finance,80475,2024-11-01,0.0
8040D,Compensation - Finance,80475,2024-12-01,0.0
8041D,Compensation - Finance,80475,2022-01-01,1914.0
8041D,Compensation - Finance,80475,2022-02-01,453.0
8041D,Compensation - Finance,80475,2022-03-01,0.0
8041D,Compensation - Finance,80475,2022-04-01,0.0
8041D,Compensation - Finance,80475,2022-05-01,0.0
8041D,Compensation - Finance,80475,2022-06-01,1154.0
8041D,Compensation - Finance,80475,2022-07-01,1154.0
8041D,Compensation - Finance,80475,2022-08-01,0.0
8041D,Compensation - Finance,80475,2022-09-01,0.0
8041D,Compensation - Finance,80475,2022-10-01,0.0
8041D,Compensation - Finance,80475,2022-11-01,0.0
8041D,Compensation - Finance,80475,2022-12-01,0.0
8041D,Compensation - Finance,80475,2023-01-01,0.0
8041D,Compensation - Finance,80475,2023-02-01,0.0
8041D,Compensation - Finance,80475,2023-03-01,0.0
8041D,Compensation - Finance,80475,2023-04-01,0.0
8041D,Compensation - Finance,80475,2023-05-01,0.0
8041D,Compensation - Finance,80475,2023-06-01,0.0
8041D,Compensation - Finance,80475,2023-07-01,0.0
8041D,Compensation - Finance,80475,2023-08-01,0.0
8041D,Compensation - Finance,80475,2023-09-01,0.0
8041D,Compensation - Finance,80475,2023-10-01,0.0
8041D,Compensation - Finance,80475,2023-11-01,0.0
8041D,Compensation - Finance,80475,2023-12-01,0.0
8041D,Compensation - Finance,80475,2024-01-01,0.0
8041D,Compensation - Finance,80475,2024-02-01,0.0
8041D,Compensation - Finance,80475,2024-03-01,0.0
8041D,Compensation - Finance,80475,2024-04-01,0.0
8041D,Compensation - Finance,80475,2024-05-01,0.0
8041D,Compensation - Finance,80475,2024-06-01,0.0
8041D,Compensation - Finance,80475,2024-07-01,0.0
8041D,Compensation - Finance,80475,2024-08-01,0.0
8041D,Compensation - Finance,80475,2024-09-01,0.0
8041D,Compensation - Finance,80475,2024-10-01,0.0
8041D,Compensation - Finance,80475,2024-11-01,0.0
8041D,Compensation - Finance,80475,2024-12-01,0.0
8042D,Compensation - Finance,80475,2022-01-01,2163.0
8042D,Compensation - Finance,80475,2022-02-01,0.0
8042D,Compensation - Finance,80475,2022-03-01,0.0
8042D,Compensation - Finance,80475,2022-04-01,0.0
8042D,Compensation - Finance,80475,2022-05-01,0.0
8042D,Compensation - Finance,80475,2022-06-01,0.0
8042D,Compensation - Finance,80475,2022-07-01,0.0
8042D,Compensation - Finance,80475,2022-08-01,0.0
8042D,Compensation - Finance,80475,2022-09-01,0.0
8042D,Compensation - Finance,80475,2022-10-01,0.0
8042D,Compensation - Finance,80475,2022-11-01,0.0
8042D,Compensation - Finance,80475,2022-12-01,0.0
8042D,Compensation - Finance,80475,2023-01-01,0.0
8042D,Compensation - Finance,80475,2023-02-01,0.0
8042D,Compensation - Finance,80475,2023-03-01,0.0
8042D,Compensation - Finance,80475,2023-04-01,0.0
8042D,Compensation - Finance,80475,2023-05-01,0.0
8042D,Compensation - Finance,80475,2023-06-01,0.0
8042D,Compensation - Finance,80475,2023-07-01,0.0
8042D,Compensation - Finance,80475,2023-08-01,0.0
8042D,Compensation - Finance,80475,2023-09-01,0.0
8042D,Compensation - Finance,80475,2023-10-01,0.0
8042D,Compensation - Finance,80475,2023-11-01,0.0
8042D,Compensation - Finance,80475,2023-12-01,0.0
8042D,Compensation - Finance,80475,2024-01-01,0.0
8042D,Compensation - Finance,80475,2024-02-01,0.0
8042D,Compensation - Finance,80475,2024-03-01,0.0
8042D,Compensation - Finance,80475,2024-04-01,0.0
8042D,Compensation - Finance,80475,2024-05-01,0.0
8042D,Compensation - Finance,80475,2024-06-01,0.0
8042D,Compensation - Finance,80475,2024-07-01,0.0
8042D,Compensation - Finance,80475,2024-08-01,0.0
8042D,Compensation - Finance,80475,2024-09-01,0.0
8042D,Compensation - Finance,80475,2024-10-01,0.0
8042D,Compensation - Finance,80475,2024-11-01,0.0
8042D,Compensation - Finance,80475,2024-12-01,0.0
8050D,Floor Plan Interest,80475,2022-01-01,2708.0
8050D,Floor Plan Interest,80475,2022-02-01,2796.0
8050D,Floor Plan Interest,80475,2022-03-01,1946.0
8050D,Floor Plan Interest,80475,2022-04-01,1622.0
8050D,Floor Plan Interest,80475,2022-05-01,1890.0
8050D,Floor Plan Interest,80475,2022-06-01,2202.0
8050D,Floor Plan Interest,80475,2022-07-01,2160.0
8050D,Floor Plan Interest,80475,2022-08-01,2792.0
8050D,Floor Plan Interest,80475,2022-09-01,3322.0
8050D,Floor Plan Interest,80475,2022-10-01,4216.0
8050D,Floor Plan Interest,80475,2022-11-01,0.0
8050D,Floor Plan Interest,80475,2022-12-01,7280.0
8050D,Floor Plan Interest,80475,2023-01-01,0.0
8050D,Floor Plan Interest,80475,2023-02-01,9090.0
8050D,Floor Plan Interest,80475,2023-03-01,8034.0
8050D,Floor Plan Interest,80475,2023-04-01,9530.0
8050D,Floor Plan Interest,80475,2023-05-01,11187.0
8050D,Floor Plan Interest,80475,2023-06-01,12752.0
8050D,Floor Plan Interest,80475,2023-07-01,9185.0
8050D,Floor Plan Interest,80475,2023-08-01,14726.0
8050D,Floor Plan Interest,80475,2023-09-01,14354.0
8050D,Floor Plan Interest,80475,2023-10-01,14727.0
8050D,Floor Plan Interest,80475,2023-11-01,11453.0
8050D,Floor Plan Interest,80475,2023-12-01,10603.0
8050D,Floor Plan Interest,80475,2024-01-01,12325.0
8050D,Floor Plan Interest,80475,2024-02-01,15026.0
8050D,Floor Plan Interest,80475,2024-03-01,20953.0
8050D,Floor Plan Interest,80475,2024-04-01,24428.0
8050D,Floor Plan Interest,80475,2024-05-01,24264.0
8050D,Floor Plan Interest,80475,2024-06-01,26466.0
8050D,Floor Plan Interest,80475,2024-07-01,24386.0
8050D,Floor Plan Interest,80475,2024-08-01,24465.0
8050D,Floor Plan Interest,80475,2024-09-01,25617.0
8050D,Floor Plan Interest,80475,2024-10-01,21287.0
8050D,Floor Plan Interest,80475,2024-11-01,21790.0
8050D,Floor Plan Interest,80475,2024-12-01,23444.0
8051D,Floor Plan Interest,80475,2022-01-01,1354.0
8051D,Floor Plan Interest,80475,2022-02-01,1398.0
8051D,Floor Plan Interest,80475,2022-03-01,973.0
8051D,Floor Plan Interest,80475,2022-04-01,811.0
8051D,Floor Plan Interest,80475,2022-05-01,945.0
8051D,Floor Plan Interest,80475,2022-06-01,1101.0
8051D,Floor Plan Interest,80475,2022-07-01,1080.0
8051D,Floor Plan Interest,80475,2022-08-01,1396.0
8051D,Floor Plan Interest,80475,2022-09-01,1661.0
8051D,Floor Plan Interest,80475,2022-10-01,2108.0
8051D,Floor Plan Interest,80475,2022-11-01,0.0
8051D,Floor Plan Interest,80475,2022-12-01,3640.0
8051D,Floor Plan Interest,80475,2023-01-01,0.0
8051D,Floor Plan Interest,80475,2023-02-01,4545.0
8051D,Floor Plan Interest,80475,2023-03-01,4017.0
8051D,Floor Plan Interest,80475,2023-04-01,4765.0
8051D,Floor Plan Interest,80475,2023-05-01,5594.0
8051D,Floor Plan Interest,80475,2023-06-01,7651.0
8051D,Floor Plan Interest,80475,2023-07-01,5511.0
8051D,Floor Plan Interest,80475,2023-08-01,12301.0
8051D,Floor Plan Interest,80475,2023-09-01,11747.0
8051D,Floor Plan Interest,80475,2023-10-01,11045.0
8051D,Floor Plan Interest,80475,2023-11-01,8590.0
8051D,Floor Plan Interest,80475,2023-12-01,8253.0
8051D,Floor Plan Interest,80475,2024-01-01,9284.0
8051D,Floor Plan Interest,80475,2024-02-01,10573.0
8051D,Floor Plan Interest,80475,2024-03-01,16235.0
8051D,Floor Plan Interest,80475,2024-04-01,18505.0
8051D,Floor Plan Interest,80475,2024-05-01,18235.0
8051D,Floor Plan Interest,80475,2024-06-01,20552.0
8051D,Floor Plan Interest,80475,2024-07-01,18549.0
8051D,Floor Plan Interest,80475,2024-08-01,18203.0
8051D,Floor Plan Interest,80475,2024-09-01,19571.0
8051D,Floor Plan Interest,80475,2024-10-01,16020.0
8051D,Floor Plan Interest,80475,2024-11-01,17078.0
8051D,Floor Plan Interest,80475,2024-12-01,14427.0
8052D,Floor Plan Interest,80475,2022-01-01,1354.0
8052D,Floor Plan Interest,80475,2022-02-01,1398.0
8052D,Floor Plan Interest,80475,2022-03-01,973.0
8052D,Floor Plan Interest,80475,2022-04-01,811.0
8052D,Floor Plan Interest,80475,2022-05-01,945.0
8052D,Floor Plan Interest,80475,2022-06-01,1101.0
8052D,Floor Plan Interest,80475,2022-07-01,1080.0
8052D,Floor Plan Interest,80475,2022-08-01,1396.0
8052D,Floor Plan Interest,80475,2022-09-01,1661.0
8052D,Floor Plan Interest,80475,2022-10-01,2108.0
8052D,Floor Plan Interest,80475,2022-11-01,0.0
8052D,Floor Plan Interest,80475,2022-12-01,3640.0
8052D,Floor Plan Interest,80475,2023-01-01,0.0
8052D,Floor Plan Interest,80475,2023-02-01,4545.0
8052D,Floor Plan Interest,80475,2023-03-01,4017.0
8052D,Floor Plan Interest,80475,2023-04-01,4765.0
8052D,Floor Plan Interest,80475,2023-05-01,5593.0
8052D,Floor Plan Interest,80475,2023-06-01,5101.0
8052D,Floor Plan Interest,80475,2023-07-01,3674.0
8052D,Floor Plan Interest,80475,2023-08-01,2425.0
8052D,Floor Plan Interest,80475,2023-09-01,2607.0
8052D,Floor Plan Interest,80475,2023-10-01,3682.0
8052D,Floor Plan Interest,80475,2023-11-01,2863.0
8052D,Floor Plan Interest,80475,2023-12-01,2350.0
8052D,Floor Plan Interest,80475,2024-01-01,3041.0
8052D,Floor Plan Interest,80475,2024-02-01,4453.0
8052D,Floor Plan Interest,80475,2024-03-01,4718.0
8052D,Floor Plan Interest,80475,2024-04-01,5923.0
8052D,Floor Plan Interest,80475,2024-05-01,6029.0
8052D,Floor Plan Interest,80475,2024-06-01,5914.0
8052D,Floor Plan Interest,80475,2024-07-01,5837.0
8052D,Floor Plan Interest,80475,2024-08-01,6262.0
8052D,Floor Plan Interest,80475,2024-09-01,6046.0
8052D,Floor Plan Interest,80475,2024-10-01,5267.0
8052D,Floor Plan Interest,80475,2024-11-01,4712.0
8052D,Floor Plan Interest,80475,2024-12-01,9017.0
8060D,Delivery Expense,80475,2022-01-01,4782.0
8060D,Delivery Expense,80475,2022-02-01,5293.0
8060D,Delivery Expense,80475,2022-03-01,5021.0
8060D,Delivery Expense,80475,2022-04-01,5931.0
8060D,Delivery Expense,80475,2022-05-01,2840.0
8060D,Delivery Expense,80475,2022-06-01,1928.0
8060D,Delivery Expense,80475,2022-07-01,894.0
8060D,Delivery Expense,80475,2022-08-01,1081.0
8060D,Delivery Expense,80475,2022-09-01,624.0
8060D,Delivery Expense,80475,2022-10-01,12097.0
8060D,Delivery Expense,80475,2022-11-01,2487.0
8060D,Delivery Expense,80475,2022-12-01,2864.0
8060D,Delivery Expense,80475,2023-01-01,1502.0
8060D,Delivery Expense,80475,2023-02-01,2708.0
8060D,Delivery Expense,80475,2023-03-01,326.0
8060D,Delivery Expense,80475,2023-04-01,3103.0
8060D,Delivery Expense,80475,2023-05-01,3104.0
8060D,Delivery Expense,80475,2023-06-01,5278.0
8060D,Delivery Expense,80475,2023-07-01,-1406.0
8060D,Delivery Expense,80475,2023-08-01,4134.0
8060D,Delivery Expense,80475,2023-09-01,1307.0
8060D,Delivery Expense,80475,2023-10-01,8761.0
8060D,Delivery Expense,80475,2023-11-01,3771.0
8060D,Delivery Expense,80475,2023-12-01,9437.0
8060D,Delivery Expense,80475,2024-01-01,5217.0
8060D,Delivery Expense,80475,2024-02-01,3375.0
8060D,Delivery Expense,80475,2024-03-01,5117.0
8060D,Delivery Expense,80475,2024-04-01,4728.0
8060D,Delivery Expense,80475,2024-05-01,5870.0
8060D,Delivery Expense,80475,2024-06-01,3649.0
8060D,Delivery Expense,80475,2024-07-01,1287.0
8060D,Delivery Expense,80475,2024-08-01,9226.0
8060D,Delivery Expense,80475,2024-09-01,6663.0
8060D,Delivery Expense,80475,2024-10-01,5216.0
8060D,Delivery Expense,80475,2024-11-01,6643.0
8060D,Delivery Expense,80475,2024-12-01,5999.0
8061D,Delivery Expense,80475,2022-01-01,1688.0
8061D,Delivery Expense,80475,2022-02-01,2109.0
8061D,Delivery Expense,80475,2022-03-01,1951.0
8061D,Delivery Expense,80475,2022-04-01,1555.0
8061D,Delivery Expense,80475,2022-05-01,936.0
8061D,Delivery Expense,80475,2022-06-01,375.0
8061D,Delivery Expense,80475,2022-07-01,300.0
8061D,Delivery Expense,80475,2022-08-01,235.0
8061D,Delivery Expense,80475,2022-09-01,196.0
8061D,Delivery Expense,80475,2022-10-01,4270.0
8061D,Delivery Expense,80475,2022-11-01,855.0
8061D,Delivery Expense,80475,2022-12-01,1002.0
8061D,Delivery Expense,80475,2023-01-01,526.0
8061D,Delivery Expense,80475,2023-02-01,948.0
8061D,Delivery Expense,80475,2023-03-01,282.0
8061D,Delivery Expense,80475,2023-04-01,916.0
8061D,Delivery Expense,80475,2023-05-01,-108.0
8061D,Delivery Expense,80475,2023-06-01,1707.0
8061D,Delivery Expense,80475,2023-07-01,-1409.0
8061D,Delivery Expense,80475,2023-08-01,658.0
8061D,Delivery Expense,80475,2023-09-01,887.0
8061D,Delivery Expense,80475,2023-10-01,6212.0
8061D,Delivery Expense,80475,2023-11-01,1970.0
8061D,Delivery Expense,80475,2023-12-01,2494.0
8061D,Delivery Expense,80475,2024-01-01,1561.0
8061D,Delivery Expense,80475,2024-02-01,-520.0
8061D,Delivery Expense,80475,2024-03-01,468.0
8061D,Delivery Expense,80475,2024-04-01,678.0
8061D,Delivery Expense,80475,2024-05-01,2092.0
8061D,Delivery Expense,80475,2024-06-01,247.0
8061D,Delivery Expense,80475,2024-07-01,-1421.0
8061D,Delivery Expense,80475,2024-08-01,3232.0
8061D,Delivery Expense,80475,2024-09-01,2089.0
8061D,Delivery Expense,80475,2024-10-01,2674.0
8061D,Delivery Expense,80475,2024-11-01,2943.0
8061D,Delivery Expense,80475,2024-12-01,2105.0
8062D,Delivery Expense,80475,2022-01-01,683.0
8062D,Delivery Expense,80475,2022-02-01,645.0
8062D,Delivery Expense,80475,2022-03-01,469.0
8062D,Delivery Expense,80475,2022-04-01,666.0
8062D,Delivery Expense,80475,2022-05-01,383.0
8062D,Delivery Expense,80475,2022-06-01,581.0
8062D,Delivery Expense,80475,2022-07-01,124.0
8062D,Delivery Expense,80475,2022-08-01,499.0
8062D,Delivery Expense,80475,2022-09-01,84.0
8062D,Delivery Expense,80475,2022-10-01,1803.0
8062D,Delivery Expense,80475,2022-11-01,346.0
8062D,Delivery Expense,80475,2022-12-01,430.0
8062D,Delivery Expense,80475,2023-01-01,225.0
8062D,Delivery Expense,80475,2023-02-01,406.0
8062D,Delivery Expense,80475,2023-03-01,-144.0
8062D,Delivery Expense,80475,2023-04-01,393.0
8062D,Delivery Expense,80475,2023-05-01,1460.0
8062D,Delivery Expense,80475,2023-06-01,3571.0
8062D,Delivery Expense,80475,2023-07-01,3.0
8062D,Delivery Expense,80475,2023-08-01,3476.0
8062D,Delivery Expense,80475,2023-09-01,369.0
8062D,Delivery Expense,80475,2023-10-01,2549.0
8062D,Delivery Expense,80475,2023-11-01,1801.0
8062D,Delivery Expense,80475,2023-12-01,6943.0
8062D,Delivery Expense,80475,2024-01-01,3656.0
8062D,Delivery Expense,80475,2024-02-01,3895.0
8062D,Delivery Expense,80475,2024-03-01,4649.0
8062D,Delivery Expense,80475,2024-04-01,4050.0
8062D,Delivery Expense,80475,2024-05-01,3778.0
8062D,Delivery Expense,80475,2024-06-01,3402.0
8062D,Delivery Expense,80475,2024-07-01,2708.0
8062D,Delivery Expense,80475,2024-08-01,5994.0
8062D,Delivery Expense,80475,2024-09-01,4574.0
8062D,Delivery Expense,80475,2024-10-01,2542.0
8062D,Delivery Expense,80475,2024-11-01,3700.0
8062D,Delivery Expense,80475,2024-12-01,3894.0
8063D,Delivery Expense,80475,2022-01-01,1688.0
8063D,Delivery Expense,80475,2022-02-01,1854.0
8063D,Delivery Expense,80475,2022-03-01,2132.0
8063D,Delivery Expense,80475,2022-04-01,3044.0
8063D,Delivery Expense,80475,2022-05-01,1098.0
8063D,Delivery Expense,80475,2022-06-01,391.0
8063D,Delivery Expense,80475,2022-07-01,316.0
8063D,Delivery Expense,80475,2022-08-01,230.0
8063D,Delivery Expense,80475,2022-09-01,228.0
8063D,Delivery Expense,80475,2022-10-01,4206.0
8063D,Delivery Expense,80475,2022-11-01,819.0
8063D,Delivery Expense,80475,2022-12-01,1002.0
8063D,Delivery Expense,80475,2023-01-01,526.0
8063D,Delivery Expense,80475,2023-02-01,948.0
8063D,Delivery Expense,80475,2023-03-01,232.0
8063D,Delivery Expense,80475,2023-04-01,897.0
8063D,Delivery Expense,80475,2023-05-01,1226.0
8063D,Delivery Expense,80475,2023-06-01,0.0
8063D,Delivery Expense,80475,2023-07-01,0.0
8063D,Delivery Expense,80475,2023-08-01,0.0
8063D,Delivery Expense,80475,2023-09-01,36.0
8063D,Delivery Expense,80475,2023-10-01,0.0
8063D,Delivery Expense,80475,2023-11-01,0.0
8063D,Delivery Expense,80475,2023-12-01,0.0
8063D,Delivery Expense,80475,2024-01-01,0.0
8063D,Delivery Expense,80475,2024-02-01,0.0
8063D,Delivery Expense,80475,2024-03-01,0.0
8063D,Delivery Expense,80475,2024-04-01,0.0
8063D,Delivery Expense,80475,2024-05-01,0.0
8063D,Delivery Expense,80475,2024-06-01,0.0
8063D,Delivery Expense,80475,2024-07-01,0.0
8063D,Delivery Expense,80475,2024-08-01,0.0
8063D,Delivery Expense,80475,2024-09-01,0.0
8063D,Delivery Expense,80475,2024-10-01,0.0
8063D,Delivery Expense,80475,2024-11-01,0.0
